"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"7660239" 1.32613 1.03524 -0.17206 0.163929 -0.267729 0.523775 0.122287 12.657 3.73659 -199.161
"7660240" 1.30149 1.14393 -0.152601 0.173429 -0.254179 0.479594 0.099587 13.4279 4.93101 -197.974
"7660241" 1.36986 0.9794 -0.198364 0.178434 -0.240388 0.530045 0.122582 11.8138 3.39651 -204.151
"7660242" 1.30627 1.09481 -0.142211 0.148272 -0.179482 0.500243 0.0951989 14.3197 4.34838 -198.295
"7660243" 1.32943 0.968383 -0.152575 0.157398 -0.184234 0.534791 0.10881 12.684 3.28303 -204.01
"7660244" 1.3389 1.02424 -0.19055 0.195924 -0.258768 0.530684 0.117323 12.0199 3.57268 -200.45
"7660245" 1.34096 1.04882 -0.138664 0.163113 -0.230897 0.509112 0.136988 11.381 3.81979 -202.486
"7660246" 1.33969 0.965909 -0.215507 0.178739 -0.189146 0.544453 0.122336 12.9609 3.39417 -203.996
"7660247" 1.3264 1.02511 -0.175145 0.162574 -0.256457 0.5257 0.124568 12.6494 3.73525 -199.664
"7660248" 1.30149 1.14393 -0.152601 0.173429 -0.254179 0.479594 0.099587 13.4279 4.93101 -197.974
"7660249" 1.36063 0.980909 -0.197209 0.179512 -0.234345 0.532463 0.12325 11.8191 3.39114 -202.347
"7660250" 1.30627 1.09481 -0.142211 0.148272 -0.179482 0.500243 0.0951989 14.3197 4.34838 -198.295
"7660251" 1.32943 0.968383 -0.152575 0.157398 -0.184234 0.534791 0.10881 12.684 3.28303 -204.01
"7660252" 1.3389 1.02424 -0.19055 0.195924 -0.258768 0.530684 0.117323 12.0199 3.57268 -200.45
"7660253" 1.34096 1.04882 -0.138664 0.163113 -0.230897 0.509112 0.136988 11.381 3.81979 -202.486
"7660254" 1.3264 0.966216 -0.216357 0.198445 -0.189665 0.541569 0.123629 12.9558 3.39392 -204.575
"7660255" 1.32311 1.02434 -0.171764 0.169133 -0.257058 0.533024 0.120465 12.6533 3.74039 -198.667
"7660256" 1.30442 1.14408 -0.151932 0.176461 -0.257118 0.490577 0.102985 13.4394 4.93144 -197.454
"7660257" 1.36063 0.980909 -0.197209 0.179512 -0.234345 0.532463 0.12325 11.8191 3.39114 -202.347
"7660258" 1.30627 1.09481 -0.142211 0.148272 -0.179482 0.500243 0.0951989 14.3197 4.34838 -198.295
"7660259" 1.33828 0.976387 -0.136109 0.160523 -0.178878 0.537694 0.120824 12.6887 3.2906 -204.685
"7660260" 1.3389 1.02424 -0.19055 0.195924 -0.258768 0.530684 0.117323 12.0199 3.57268 -200.45
"7660261" 1.34096 1.04882 -0.138664 0.163113 -0.230897 0.509112 0.136988 11.381 3.81979 -202.486
"7660262" 1.33229 0.968165 -0.221654 0.199804 -0.184319 0.537938 0.121944 12.9571 3.40005 -204.727
"7660263" 1.32311 1.02434 -0.171764 0.169133 -0.257058 0.533024 0.120465 12.6533 3.74039 -198.667
"7660264" 1.30901 1.14909 -0.148208 0.18656 -0.246945 0.486122 0.108608 13.4401 4.92145 -197.118
"7660265" 1.36017 0.978142 -0.18882 0.167975 -0.228407 0.537474 0.127178 11.817 3.40419 -202.095
"7660266" 1.30627 1.09481 -0.142211 0.148272 -0.179482 0.500243 0.0951989 14.3197 4.34838 -198.295
"7660267" 1.33148 0.974504 -0.130035 0.168235 -0.183903 0.54794 0.111211 12.6932 3.295 -206.042
"7660268" 1.3389 1.02424 -0.19055 0.195924 -0.258768 0.530684 0.117323 12.0199 3.57268 -200.45
"7660269" 1.34096 1.04882 -0.138664 0.163113 -0.230897 0.509112 0.136988 11.381 3.81979 -202.486
"7660270" 1.3228 0.970631 -0.218968 0.192948 -0.184435 0.546398 0.121312 12.9573 3.39877 -204.166
"7660271" 1.32311 1.02434 -0.171764 0.169133 -0.257058 0.533024 0.120465 12.6533 3.74039 -198.667
"7660272" 1.30901 1.14909 -0.148208 0.18656 -0.246945 0.486122 0.108608 13.4401 4.92145 -197.118
"7660273" 1.36017 0.978142 -0.18882 0.167975 -0.228407 0.537474 0.127178 11.817 3.40419 -202.095
"7660274" 1.31793 1.08663 -0.145524 0.160998 -0.177214 0.496913 0.0925538 14.3204 4.35234 -199.429
"7660275" 1.33148 0.974504 -0.130035 0.168235 -0.183903 0.54794 0.111211 12.6932 3.295 -206.042
"7660276" 1.34973 1.02132 -0.190784 0.198839 -0.260344 0.537471 0.119573 12.0244 3.56617 -200.472
"7660277" 1.32635 1.03778 -0.145758 0.167796 -0.231536 0.504295 0.134829 11.3931 3.82833 -202.94
"7660278" 1.31731 0.976252 -0.227089 0.195272 -0.178617 0.547474 0.119321 12.9612 3.41137 -205.19
"7660279" 1.32311 1.02434 -0.171764 0.169133 -0.257058 0.533024 0.120465 12.6533 3.74039 -198.667
"7660280" 1.30901 1.14909 -0.148208 0.18656 -0.246945 0.486122 0.108608 13.4401 4.92145 -197.118
"7660281" 1.35399 0.964472 -0.193961 0.169486 -0.219999 0.542734 0.124137 11.8073 3.40357 -203.417
"7660282" 1.31793 1.08663 -0.145524 0.160998 -0.177214 0.496913 0.0925538 14.3204 4.35234 -199.429
"7660283" 1.32659 0.97343 -0.129817 0.158738 -0.18782 0.534194 0.112675 12.699 3.28893 -205.33
"7660284" 1.35156 1.01753 -0.1872 0.201921 -0.267143 0.538875 0.120443 12.0248 3.58201 -200.233
"7660285" 1.3291 1.03668 -0.14984 0.161084 -0.232582 0.524172 0.139931 11.3953 3.80905 -202.811
"7660286" 1.31731 0.976252 -0.227089 0.195272 -0.178617 0.547474 0.119321 12.9612 3.41137 -205.19
"7660287" 1.32311 1.02434 -0.171764 0.169133 -0.257058 0.533024 0.120465 12.6533 3.74039 -198.667
"7660288" 1.30901 1.14909 -0.148208 0.18656 -0.246945 0.486122 0.108608 13.4401 4.92145 -197.118
"7660289" 1.35399 0.964472 -0.193961 0.169486 -0.219999 0.542734 0.124137 11.8073 3.40357 -203.417
"7660290" 1.31793 1.08663 -0.145524 0.160998 -0.177214 0.496913 0.0925538 14.3204 4.35234 -199.429
"7660291" 1.32659 0.97343 -0.129817 0.158738 -0.18782 0.534194 0.112675 12.699 3.28893 -205.33
"7660292" 1.35156 1.01753 -0.1872 0.201921 -0.267143 0.538875 0.120443 12.0248 3.58201 -200.233
"7660293" 1.33086 1.04092 -0.148901 0.167256 -0.233554 0.519529 0.140523 11.3999 3.81471 -202.655
"7660294" 1.31731 0.976252 -0.227089 0.195272 -0.178617 0.547474 0.119321 12.9612 3.41137 -205.19
"7660295" 1.31955 1.0168 -0.164232 0.174007 -0.253647 0.541522 0.109238 12.6501 3.74963 -200.267
"7660296" 1.30901 1.14909 -0.148208 0.18656 -0.246945 0.486122 0.108608 13.4401 4.92145 -197.118
"7660297" 1.35056 0.963185 -0.18977 0.169166 -0.230169 0.544376 0.123 11.8034 3.40401 -203.302
"7660298" 1.31793 1.08663 -0.145524 0.160998 -0.177214 0.496913 0.0925538 14.3204 4.35234 -199.429
"7660299" 1.32659 0.97343 -0.129817 0.158738 -0.18782 0.534194 0.112675 12.699 3.28893 -205.33
"7660300" 1.34775 1.02239 -0.1855 0.203666 -0.256395 0.53289 0.124386 12.0153 3.57638 -200.089
"7660301" 1.33578 1.04807 -0.130505 0.16772 -0.241182 0.51892 0.140804 11.399 3.81373 -203.665
"7660302" 1.32242 0.977806 -0.22677 0.176871 -0.197331 0.555387 0.114689 12.959 3.41856 -204.526
"7660303" 1.31955 1.0168 -0.164232 0.174007 -0.253647 0.541522 0.109238 12.6501 3.74963 -200.267
"7660304" 1.30901 1.14909 -0.148208 0.18656 -0.246945 0.486122 0.108608 13.4401 4.92145 -197.118
"7660305" 1.35056 0.963185 -0.18977 0.169166 -0.230169 0.544376 0.123 11.8034 3.40401 -203.302
"7660306" 1.3204 1.08735 -0.142464 0.165375 -0.178446 0.501843 0.0973216 14.3227 4.34907 -199.424
"7660307" 1.32659 0.97343 -0.129817 0.158738 -0.18782 0.534194 0.112675 12.699 3.28893 -205.33
"7660308" 1.34775 1.02239 -0.1855 0.203666 -0.256395 0.53289 0.124386 12.0153 3.57638 -200.089
"7660309" 1.34171 1.04985 -0.125266 0.168399 -0.243775 0.517636 0.135655 11.3917 3.80874 -202.711
"7660310" 1.32202 0.985267 -0.221065 0.162766 -0.200531 0.551437 0.119241 12.9555 3.43068 -203.539
"7660311" 1.31955 1.0168 -0.164232 0.174007 -0.253647 0.541522 0.109238 12.6501 3.74963 -200.267
"7660312" 1.30761 1.14617 -0.140192 0.17956 -0.237362 0.494573 0.108381 13.4335 4.92081 -198.039
"7660313" 1.35056 0.963185 -0.18977 0.169166 -0.230169 0.544376 0.123 11.8034 3.40401 -203.302
"7660314" 1.3204 1.08735 -0.142464 0.165375 -0.178446 0.501843 0.0973216 14.3227 4.34907 -199.424
"7660315" 1.32462 0.965331 -0.134868 0.156342 -0.191326 0.532799 0.104244 12.697 3.30518 -207.086
"7660316" 1.34464 1.01634 -0.189847 0.202135 -0.262868 0.54035 0.125629 12.012 3.58217 -199.885
"7660317" 1.34171 1.04985 -0.125266 0.168399 -0.243775 0.517636 0.135655 11.3917 3.80874 -202.711
"7660318" 1.32202 0.985267 -0.221065 0.162766 -0.200531 0.551437 0.119241 12.9555 3.43068 -203.539
"7660319" 1.31955 1.0168 -0.164232 0.174007 -0.253647 0.541522 0.109238 12.6501 3.74963 -200.267
"7660320" 1.30761 1.14617 -0.140192 0.17956 -0.237362 0.494573 0.108381 13.4335 4.92081 -198.039
"7660321" 1.35448 0.958998 -0.184656 0.176107 -0.236224 0.552289 0.134737 11.8012 3.40421 -204.697
"7660322" 1.31929 1.09466 -0.138524 0.168243 -0.178713 0.488847 0.0976181 14.3276 4.35232 -199.184
"7660323" 1.32462 0.965331 -0.134868 0.156342 -0.191326 0.532799 0.104244 12.697 3.30518 -207.086
"7660324" 1.33504 1.01273 -0.180546 0.1827 -0.257243 0.544278 0.129277 12.0235 3.59383 -200.014
"7660325" 1.34171 1.04985 -0.125266 0.168399 -0.243775 0.517636 0.135655 11.3917 3.80874 -202.711
"7660326" 1.32202 0.985267 -0.221065 0.162766 -0.200531 0.551437 0.119241 12.9555 3.43068 -203.539
"7660327" 1.31513 1.01293 -0.160675 0.157299 -0.247604 0.539891 0.118092 12.6394 3.74312 -199.908
"7660328" 1.30399 1.14971 -0.149754 0.174529 -0.243679 0.492233 0.10361 13.4374 4.92953 -198.05
"7660329" 1.35448 0.958998 -0.184656 0.176107 -0.236224 0.552289 0.134737 11.8012 3.40421 -204.697
"7660330" 1.31929 1.09466 -0.138524 0.168243 -0.178713 0.488847 0.0976181 14.3276 4.35232 -199.184
"7660331" 1.32462 0.965331 -0.134868 0.156342 -0.191326 0.532799 0.104244 12.697 3.30518 -207.086
"7660332" 1.33504 1.01273 -0.180546 0.1827 -0.257243 0.544278 0.129277 12.0235 3.59383 -200.014
"7660333" 1.34171 1.04985 -0.125266 0.168399 -0.243775 0.517636 0.135655 11.3917 3.80874 -202.711
"7660334" 1.32202 0.985267 -0.221065 0.162766 -0.200531 0.551437 0.119241 12.9555 3.43068 -203.539
"7660335" 1.32423 1.02683 -0.156958 0.16442 -0.258916 0.530987 0.105915 12.6236 3.74029 -199.855
"7660336" 1.30886 1.13215 -0.157776 0.168504 -0.252522 0.485616 0.10628 13.4314 4.92781 -197.463
"7660337" 1.35448 0.958998 -0.184656 0.176107 -0.236224 0.552289 0.134737 11.8012 3.40421 -204.697
"7660338" 1.31243 1.09894 -0.132016 0.166601 -0.174023 0.490126 0.107784 14.3195 4.35005 -200.653
"7660339" 1.33257 0.956191 -0.141751 0.150233 -0.187187 0.542016 0.110562 12.6891 3.30123 -204.728
"7660340" 1.3363 1.01696 -0.186838 0.175113 -0.263394 0.547002 0.117864 12.0228 3.58813 -200.597
"7660341" 1.34171 1.04985 -0.125266 0.168399 -0.243775 0.517636 0.135655 11.3917 3.80874 -202.711
"7660342" 1.32202 0.985267 -0.221065 0.162766 -0.200531 0.551437 0.119241 12.9555 3.43068 -203.539
"7660343" 1.32423 1.02683 -0.156958 0.16442 -0.258916 0.530987 0.105915 12.6236 3.74029 -199.855
"7660344" 1.30886 1.13215 -0.157776 0.168504 -0.252522 0.485616 0.10628 13.4314 4.92781 -197.463
"7660345" 1.35448 0.958998 -0.184656 0.176107 -0.236224 0.552289 0.134737 11.8012 3.40421 -204.697
"7660346" 1.31243 1.09894 -0.132016 0.166601 -0.174023 0.490126 0.107784 14.3195 4.35005 -200.653
"7660347" 1.33257 0.956191 -0.141751 0.150233 -0.187187 0.542016 0.110562 12.6891 3.30123 -204.728
"7660348" 1.3363 1.01696 -0.186838 0.175113 -0.263394 0.547002 0.117864 12.0228 3.58813 -200.597
"7660349" 1.34171 1.04985 -0.125266 0.168399 -0.243775 0.517636 0.135655 11.3917 3.80874 -202.711
"7660350" 1.32202 0.985267 -0.221065 0.162766 -0.200531 0.551437 0.119241 12.9555 3.43068 -203.539
"7660351" 1.32423 1.02683 -0.156958 0.16442 -0.258916 0.530987 0.105915 12.6236 3.74029 -199.855
"7660352" 1.31073 1.12509 -0.146441 0.187609 -0.264951 0.485556 0.109262 13.4404 4.93391 -197.505
"7660353" 1.37351 0.965372 -0.171773 0.170118 -0.241538 0.55686 0.128778 11.8009 3.41383 -204.736
"7660354" 1.30113 1.11426 -0.139631 0.170064 -0.168079 0.490504 0.0945449 14.3092 4.36722 -200.367
"7660355" 1.33257 0.956191 -0.141751 0.150233 -0.187187 0.542016 0.110562 12.6891 3.30123 -204.728
"7660356" 1.32482 1.0147 -0.18788 0.165485 -0.265812 0.54087 0.117772 12.0229 3.57811 -200.699
"7660357" 1.34083 1.03863 -0.120316 0.164598 -0.236387 0.527653 0.121417 11.3941 3.81377 -202.055
"7660358" 1.31635 0.995188 -0.225768 0.167082 -0.211642 0.535641 0.117925 12.9595 3.4202 -202.68
"7660359" 1.32954 1.0231 -0.167263 0.180441 -0.268167 0.54353 0.127078 12.6212 3.73786 -200.511
"7660360" 1.31073 1.12509 -0.146441 0.187609 -0.264951 0.485556 0.109262 13.4404 4.93391 -197.505
"7660361" 1.37351 0.965372 -0.171773 0.170118 -0.241538 0.55686 0.128778 11.8009 3.41383 -204.736
"7660362" 1.30113 1.11426 -0.139631 0.170064 -0.168079 0.490504 0.0945449 14.3092 4.36722 -200.367
"7660363" 1.35513 0.954822 -0.142575 0.146936 -0.184573 0.542933 0.108555 12.6874 3.30692 -204.427
"7660364" 1.32792 1.01251 -0.181869 0.16327 -0.280134 0.542692 0.119994 12.0274 3.57409 -200.135
"7660365" 1.34083 1.03863 -0.120316 0.164598 -0.236387 0.527653 0.121417 11.3941 3.81377 -202.055
"7660366" 1.31635 0.995188 -0.225768 0.167082 -0.211642 0.535641 0.117925 12.9595 3.4202 -202.68
"7660367" 1.32954 1.0231 -0.167263 0.180441 -0.268167 0.54353 0.127078 12.6212 3.73786 -200.511
"7660368" 1.31073 1.12509 -0.146441 0.187609 -0.264951 0.485556 0.109262 13.4404 4.93391 -197.505
"7660369" 1.37351 0.965372 -0.171773 0.170118 -0.241538 0.55686 0.128778 11.8009 3.41383 -204.736
"7660370" 1.30113 1.11426 -0.139631 0.170064 -0.168079 0.490504 0.0945449 14.3092 4.36722 -200.367
"7660371" 1.36166 0.965655 -0.148471 0.142588 -0.189507 0.536789 0.100805 12.6841 3.31529 -204.49
"7660372" 1.32792 1.01251 -0.181869 0.16327 -0.280134 0.542692 0.119994 12.0274 3.57409 -200.135
"7660373" 1.33538 1.04953 -0.131037 0.165396 -0.244343 0.512306 0.113319 11.3904 3.82562 -203.159
"7660374" 1.31519 0.989058 -0.221817 0.172807 -0.2112 0.529179 0.115896 12.9677 3.41927 -202.94
"7660375" 1.32954 1.0231 -0.167263 0.180441 -0.268167 0.54353 0.127078 12.6212 3.73786 -200.511
"7660376" 1.31073 1.12509 -0.146441 0.187609 -0.264951 0.485556 0.109262 13.4404 4.93391 -197.505
"7660377" 1.37351 0.965372 -0.171773 0.170118 -0.241538 0.55686 0.128778 11.8009 3.41383 -204.736
"7660378" 1.30113 1.11426 -0.139631 0.170064 -0.168079 0.490504 0.0945449 14.3092 4.36722 -200.367
"7660379" 1.36166 0.965655 -0.148471 0.142588 -0.189507 0.536789 0.100805 12.6841 3.31529 -204.49
"7660380" 1.33603 1.01935 -0.190018 0.164065 -0.272753 0.535213 0.113799 12.0184 3.56693 -200.913
"7660381" 1.33538 1.04953 -0.131037 0.165396 -0.244343 0.512306 0.113319 11.3904 3.82562 -203.159
"7660382" 1.31519 0.989058 -0.221817 0.172807 -0.2112 0.529179 0.115896 12.9677 3.41927 -202.94
"7660383" 1.32963 1.00949 -0.174162 0.184388 -0.258776 0.542442 0.117136 12.6152 3.72376 -199.463
"7660384" 1.31073 1.12509 -0.146441 0.187609 -0.264951 0.485556 0.109262 13.4404 4.93391 -197.505
"7660385" 1.37351 0.965372 -0.171773 0.170118 -0.241538 0.55686 0.128778 11.8009 3.41383 -204.736
"7660386" 1.30113 1.11426 -0.139631 0.170064 -0.168079 0.490504 0.0945449 14.3092 4.36722 -200.367
"7660387" 1.36166 0.965655 -0.148471 0.142588 -0.189507 0.536789 0.100805 12.6841 3.31529 -204.49
"7660388" 1.33603 1.01935 -0.190018 0.164065 -0.272753 0.535213 0.113799 12.0184 3.56693 -200.913
"7660389" 1.33538 1.04953 -0.131037 0.165396 -0.244343 0.512306 0.113319 11.3904 3.82562 -203.159
"7660390" 1.31519 0.989058 -0.221817 0.172807 -0.2112 0.529179 0.115896 12.9677 3.41927 -202.94
"7660391" 1.32963 1.00949 -0.174162 0.184388 -0.258776 0.542442 0.117136 12.6152 3.72376 -199.463
"7660392" 1.31073 1.12509 -0.146441 0.187609 -0.264951 0.485556 0.109262 13.4404 4.93391 -197.505
"7660393" 1.37351 0.965372 -0.171773 0.170118 -0.241538 0.55686 0.128778 11.8009 3.41383 -204.736
"7660394" 1.30113 1.11426 -0.139631 0.170064 -0.168079 0.490504 0.0945449 14.3092 4.36722 -200.367
"7660395" 1.35956 0.963643 -0.1519 0.134886 -0.190981 0.542287 0.104254 12.6823 3.31444 -203.348
"7660396" 1.32718 1.0274 -0.174051 0.168311 -0.279406 0.537281 0.118278 12.0139 3.56937 -200.932
"7660397" 1.33686 1.04589 -0.128971 0.151121 -0.241178 0.511797 0.112545 11.3936 3.83206 -202.699
"7660398" 1.30722 0.990633 -0.233123 0.179223 -0.214251 0.53931 0.116321 12.9608 3.41542 -204.458
"7660399" 1.32963 1.00949 -0.174162 0.184388 -0.258776 0.542442 0.117136 12.6152 3.72376 -199.463
"7660400" 1.31073 1.12509 -0.146441 0.187609 -0.264951 0.485556 0.109262 13.4404 4.93391 -197.505
"7660401" 1.37351 0.965372 -0.171773 0.170118 -0.241538 0.55686 0.128778 11.8009 3.41383 -204.736
"7660402" 1.30113 1.11426 -0.139631 0.170064 -0.168079 0.490504 0.0945449 14.3092 4.36722 -200.367
"7660403" 1.35956 0.963643 -0.1519 0.134886 -0.190981 0.542287 0.104254 12.6823 3.31444 -203.348
"7660404" 1.32718 1.0274 -0.174051 0.168311 -0.279406 0.537281 0.118278 12.0139 3.56937 -200.932
"7660405" 1.33407 1.04795 -0.12069 0.14502 -0.248693 0.507701 0.123419 11.3889 3.83605 -202.337
"7660406" 1.30722 0.990633 -0.233123 0.179223 -0.214251 0.53931 0.116321 12.9608 3.41542 -204.458
"7660407" 1.32963 1.00949 -0.174162 0.184388 -0.258776 0.542442 0.117136 12.6152 3.72376 -199.463
"7660408" 1.31073 1.12509 -0.146441 0.187609 -0.264951 0.485556 0.109262 13.4404 4.93391 -197.505
"7660409" 1.36476 0.985444 -0.169163 0.173943 -0.230646 0.557213 0.132 11.8069 3.41024 -203.387
"7660410" 1.29866 1.12228 -0.130262 0.173361 -0.164931 0.485819 0.0968466 14.3164 4.38343 -201.58
"7660411" 1.3588 0.960643 -0.160751 0.138951 -0.187749 0.532744 0.112538 12.6758 3.32531 -203.974
"7660412" 1.32718 1.0274 -0.174051 0.168311 -0.279406 0.537281 0.118278 12.0139 3.56937 -200.932
"7660413" 1.32704 1.03866 -0.114702 0.141323 -0.250652 0.505968 0.118382 11.3887 3.83422 -204.037
"7660414" 1.30722 0.990633 -0.233123 0.179223 -0.214251 0.53931 0.116321 12.9608 3.41542 -204.458
"7660415" 1.32771 0.997481 -0.158282 0.187453 -0.257578 0.537868 0.119951 12.6119 3.7098 -201.802
"7660416" 1.31073 1.12509 -0.146441 0.187609 -0.264951 0.485556 0.109262 13.4404 4.93391 -197.505
"7660417" 1.36476 0.985444 -0.169163 0.173943 -0.230646 0.557213 0.132 11.8069 3.41024 -203.387
"7660418" 1.29866 1.12228 -0.130262 0.173361 -0.164931 0.485819 0.0968466 14.3164 4.38343 -201.58
"7660419" 1.36979 1.01502 -0.136116 0.16866 -0.389791 0.537701 0.146638 10.4044 3.73161 -210.197
"7660420" 1.32718 1.0274 -0.174051 0.168311 -0.279406 0.537281 0.118278 12.0139 3.56937 -200.932
"7660421" 1.32704 1.03866 -0.114702 0.141323 -0.250652 0.505968 0.118382 11.3887 3.83422 -204.037
"7660422" 1.30722 0.990633 -0.233123 0.179223 -0.214251 0.53931 0.116321 12.9608 3.41542 -204.458
"7660423" 1.32771 0.997481 -0.158282 0.187453 -0.257578 0.537868 0.119951 12.6119 3.7098 -201.802
"7660424" 1.31073 1.12509 -0.146441 0.187609 -0.264951 0.485556 0.109262 13.4404 4.93391 -197.505
"7660425" 1.36476 0.985444 -0.169163 0.173943 -0.230646 0.557213 0.132 11.8069 3.41024 -203.387
"7660426" 1.29866 1.12228 -0.130262 0.173361 -0.164931 0.485819 0.0968466 14.3164 4.38343 -201.58
"7660427" 1.36979 1.01502 -0.136116 0.16866 -0.389791 0.537701 0.146638 10.4044 3.73161 -210.197
"7660428" 1.32718 1.0274 -0.174051 0.168311 -0.279406 0.537281 0.118278 12.0139 3.56937 -200.932
"7660429" 1.33299 1.04706 -0.119326 0.135921 -0.253663 0.520084 0.118735 11.3995 3.8439 -202.712
"7660430" 1.30722 0.990633 -0.233123 0.179223 -0.214251 0.53931 0.116321 12.9608 3.41542 -204.458
"7660431" 1.33702 0.998621 -0.156173 0.189311 -0.26043 0.550018 0.123666 12.6048 3.70461 -202.206
"7660432" 1.31073 1.12509 -0.146441 0.187609 -0.264951 0.485556 0.109262 13.4404 4.93391 -197.505
"7660433" 1.36174 0.980334 -0.167766 0.169733 -0.232477 0.563886 0.13281 11.8175 3.39922 -204.073
"7660434" 1.29572 1.12688 -0.123399 0.17201 -0.170055 0.481405 0.0992517 14.3282 4.37805 -202.415
"7660435" 1.36979 1.01502 -0.136116 0.16866 -0.389791 0.537701 0.146638 10.4044 3.73161 -210.197
"7660436" 1.32718 1.0274 -0.174051 0.168311 -0.279406 0.537281 0.118278 12.0139 3.56937 -200.932
"7660437" 1.33299 1.04706 -0.119326 0.135921 -0.253663 0.520084 0.118735 11.3995 3.8439 -202.712
"7660438" 1.30661 0.998062 -0.223286 0.175761 -0.211804 0.537087 0.11647 12.9614 3.41757 -203.874
"7660439" 1.33702 0.998621 -0.156173 0.189311 -0.26043 0.550018 0.123666 12.6048 3.70461 -202.206
"7660440" 1.31073 1.12509 -0.146441 0.187609 -0.264951 0.485556 0.109262 13.4404 4.93391 -197.505
"7660441" 1.36323 0.974203 -0.161718 0.171054 -0.233026 0.555454 0.129679 11.8295 3.39706 -202.713
"7660442" 1.30319 1.11367 -0.130018 0.168905 -0.172736 0.482192 0.101397 14.3454 4.37971 -199.744
"7660443" 1.35893 1.0234 -0.148615 0.168254 -0.379135 0.547413 0.149984 10.409 3.74163 -208.842
"7660444" 1.32718 1.0274 -0.174051 0.168311 -0.279406 0.537281 0.118278 12.0139 3.56937 -200.932
"7660445" 1.33299 1.04706 -0.119326 0.135921 -0.253663 0.520084 0.118735 11.3995 3.8439 -202.712
"7660446" 1.32138 0.990795 -0.226541 0.170513 -0.211763 0.53979 0.110037 12.9817 3.42319 -203.281
"7660447" 1.33289 0.99504 -0.150856 0.182367 -0.247984 0.557119 0.123792 12.6055 3.70476 -203.53
"7660448" 1.31073 1.12509 -0.146441 0.187609 -0.264951 0.485556 0.109262 13.4404 4.93391 -197.505
"7660449" 1.3494 0.967371 -0.163536 0.170685 -0.225335 0.560704 0.11527 11.8321 3.38949 -202.876
"7660450" 1.31423 1.109 -0.127894 0.172459 -0.153492 0.484115 0.0954034 14.3431 4.36776 -201.33
"7660451" 1.35128 1.01299 -0.15254 0.178415 -0.391547 0.549131 0.149785 10.405 3.73768 -208.577
"7660452" 1.32778 1.02216 -0.172304 0.171483 -0.281539 0.52721 0.114138 11.9961 3.56899 -201.214
"7660453" 1.33299 1.04706 -0.119326 0.135921 -0.253663 0.520084 0.118735 11.3995 3.8439 -202.712
"7660454" 1.31928 0.998165 -0.229886 0.166808 -0.206298 0.526137 0.113779 12.9929 3.41971 -203.255
"7660455" 1.33289 0.99504 -0.150856 0.182367 -0.247984 0.557119 0.123792 12.6055 3.70476 -203.53
"7660456" 1.31073 1.12509 -0.146441 0.187609 -0.264951 0.485556 0.109262 13.4404 4.93391 -197.505
"7660457" 1.3494 0.967371 -0.163536 0.170685 -0.225335 0.560704 0.11527 11.8321 3.38949 -202.876
"7660458" 1.31423 1.109 -0.127894 0.172459 -0.153492 0.484115 0.0954034 14.3431 4.36776 -201.33
"7660459" 1.35128 1.01299 -0.15254 0.178415 -0.391547 0.549131 0.149785 10.405 3.73768 -208.577
"7660460" 1.32778 1.02216 -0.172304 0.171483 -0.281539 0.52721 0.114138 11.9961 3.56899 -201.214
"7660461" 1.33299 1.04706 -0.119326 0.135921 -0.253663 0.520084 0.118735 11.3995 3.8439 -202.712
