countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rkna,rtfpna,rwtfpna,labsh,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_k
MOZ,Mozambique,Metical,1980,6952.883301,6634.8125,12.145501,5.748180389,,1.161677241,6658.37207,7398.39502,6637.994629,6132.348633,8648.932617,0.303954631,0.370903462,5617.234375,7023.874512,7583.077637,9862.399414,0.77534318,0.927864254,0.407194704,0.030462749,0.03240025,0.743115246,0.727048457,0.786997676,Extrapolated,Extrapolated,Market,Outlier,,,1.011531949,0.120675296,0.07424657,0.042539023,-0.248992786,0,0.730380032,0.582487141,0.916619446,0.449165374,0.438807011,0.82405442
MOZ,Mozambique,Metical,1981,6928.964844,6575.158203,12.441643,5.896904469,,1.163132191,6627.409668,7367.976074,6616.271484,6084.146484,9059.619141,0.297473013,0.36304009,5689.25,7016.330566,7575.584961,10148.97461,0.763683736,0.90145123,0.407194704,0.03053556,0.0353495,0.717815161,0.702863991,0.764337122,Extrapolated,Extrapolated,Market,Outlier,,,1.002939224,0.121720672,0.086352363,0.044719376,-0.266648352,0.010916644,0.691161418,0.569064347,1.027384635,0.451831698,0.432740122,0.791483521
MOZ,Mozambique,Metical,1982,6625.299316,6197.996582,12.731231,6.061235905,,1.164589047,6648.116699,7394.744629,6352.493164,5800.562988,9357.779297,0.281221867,0.359059274,5473.202637,7016.330566,7575.584961,10426.03027,0.714634597,0.876851797,0.407194704,0.030637357,0.03776975,0.78827858,0.768694043,0.841836214,Extrapolated,Extrapolated,Market,Outlier,,,1.055047631,0.128716424,0.091068126,0.052222107,-0.308665901,-0.018388422,0.764061116,0.59430989,1.068843777,0.49649927,0.481322795,0.828833878
MOZ,Mozambique,Metical,1983,5751.247559,5302.516602,12.992962,6.226829052,,1.166047692,6179.581543,6522.116699,5522.769531,5020.498047,8907.644531,0.240890726,0.309520483,4753.044434,6518.919922,6771.187012,10374.49902,0.615321577,0.777074397,0.407194704,0.031797867,0.040183333,0.833858669,0.822039187,0.90427953,Extrapolated,Extrapolated,Market,Outlier,,,1.126086473,0.068227343,0.104783699,0.053169921,-0.304572374,-0.047695123,0.807698313,0.608807403,1.114998092,0.48074314,0.479560941,0.872543275
MOZ,Mozambique,Metical,1984,6165.918457,5598.972168,13.199259,6.333714485,,1.167508245,6267.473633,6708.769531,5878.80127,5258.204102,8746.704102,0.242140114,0.301014811,4897.076172,6619.468262,6941.110352,10405.76758,0.628146768,0.789261281,0.407194704,0.031388316,0.04244275,0.898927271,0.875766337,0.979128242,Extrapolated,Benchmark,Market,Outlier,,,1.106272101,0.08392524,0.085669748,0.05197366,-0.292055428,-0.035785366,0.863980093,0.546824279,1.350208126,0.423508942,0.428706467,0.802159131
MOZ,Mozambique,Metical,1985,5663.430664,5324.913574,13.334972,6.352217674,,1.168970466,5731.289551,6078.093262,5449.104004,5055.279297,8614.591797,0.229905933,0.266707957,4464.980957,5980.726563,6239.126465,10357.43457,0.57333082,0.710194051,0.407194704,0.031541195,0.060918178,0.914819121,0.887767732,0.956928015,Extrapolated,Benchmark,Estimated,Outlier,,,1.062862635,0.068602271,0.070861042,0.03074396,-0.182764754,-0.050305106,0.89694226,0.440715228,1.182958656,0.423327744,0.412193567,0.660171688
MOZ,Mozambique,Metical,1986,5883.32373,5549.870117,13.384409,6.302709579,,1.163803458,5765.471191,6302.47168,5688.891113,5368.098145,8772.90918,0.24168393,0.273413658,4536.99707,5980.726563,6335.856445,10473.5957,0.581634223,0.720036149,0.407194704,0.030673044,0.066618286,0.926876366,0.883383751,0.936174095,Extrapolated,Benchmark,Estimated,Outlier,,,1.006569743,0.100035533,0.067455269,0.029302541,-0.164297521,-0.039065547,0.904803554,0.416428518,1.256247775,0.470872939,0.475951135,0.610338032
MOZ,Mozambique,Metical,1987,5237.693848,5122.901367,13.365201,6.313704967,,1.158659339,5870.291992,6501.269043,5067.56543,4974.924316,8923.229492,0.218518451,0.275903076,4753.044434,6080.622559,6502.145508,10667.41309,0.603403449,0.731745601,0.407194704,0.030291503,0.29073125,0.586318076,0.579658985,0.590453207,Extrapolated,Benchmark,Market,Outlier,,,1.106898665,0.126831517,0.07307741,0.055153433,-0.305535346,-0.056425739,0.577354657,0.517706293,0.722085963,0.525764346,0.532608032,0.755416632
MOZ,Mozambique,Metical,1988,5092.689453,5180.67041,13.336217,6.380737782,,1.153537989,6116.189941,6829.606445,4929.438965,5074.513672,9176.572266,0.214639887,0.282184988,4969.091797,6323.369141,6831.654785,10896.81152,0.621370971,0.757298946,0.407194704,0.030326281,0.524644667,0.503407538,0.507729709,0.49321422,Extrapolated,Benchmark,Market,Outlier,,,1.126847029,0.140588194,0.078429081,0.054473333,-0.331764787,-0.068572842,0.495420591,0.54478387,0.618162055,0.561388135,0.563292444,0.824345171
MOZ,Mozambique,Metical,1989,5519.141113,5600.452637,13.3781,6.377771854,,1.148439169,6611.765137,7339.72998,5351.943359,5539.445801,9369.178711,0.234491959,0.306078911,5292.083008,6811.184082,7344.464844,11150.4707,0.654096544,0.804716468,0.407194704,0.030422982,0.744918083,0.496157736,0.505359054,0.488253415,Extrapolated,Benchmark,Market,Outlier,,,1.106067419,0.131414711,0.087511435,0.049716908,-0.319549024,-0.055161364,0.487460048,0.588930376,0.606088857,0.597281396,0.576144278,0.860582769
MOZ,Mozambique,Metical,1990,5504.891602,5541.657227,13.547076,6.437458038,,1.143362999,6550.19873,7310.563965,5489.510742,5564.014648,9579.993164,0.230467662,0.298593998,5345.003418,6547.299805,7189.342773,11462.95117,0.648610115,0.773379147,0.407194704,0.030417271,0.929088833,0.525612593,0.540855944,0.533613682,Extrapolated,Benchmark,Market,Outlier,,,1.09739089,0.13665764,0.079852395,0.058247656,-0.349048615,-0.023099978,0.510241992,0.672170448,0.736846726,0.581737816,0.568906009,0.924978197
MOZ,Mozambique,Metical,1991,5694.483887,5932.127441,13.867422,6.675710678,,1.141040683,6830.912109,7554.052246,5672.395508,6144.416992,9629.579102,0.249081075,0.304986596,5606.908691,6795.053711,7379.5625,11735.52441,0.661670506,0.771998465,0.407194704,0.030683393,1.4344675,0.45971632,0.484619856,0.447390705,Extrapolated,Benchmark,Market,Outlier,,,1.047162294,0.1176906,0.064564288,0.063399844,-0.292817026,-1.65426E-16,0.442093621,0.71986297,0.745537275,0.653423965,0.648310006,0.856867015
MOZ,Mozambique,Metical,1992,5004.902344,5505.927246,14.318167,7.096775055,,1.138723135,6247.380859,6960.816406,4952.655273,5482.020508,9656.373047,0.208460465,0.262960196,5313.592773,6297.349609,6867.768066,11955.18359,0.605445802,0.693697512,0.407194704,0.030890619,2.516554167,0.377589881,0.405431956,0.366281837,Extrapolated,Benchmark,Market,Regular,,,1.067027569,0.13014099,0.072585337,0.066897869,-0.336651683,-2.26472E-16,0.358063113,0.649238338,0.664639494,0.575327158,0.555485368,0.83420819
MOZ,Mozambique,Metical,1993,5366.654785,5840.536621,14.85459,7.472800255,,1.136410236,6595.743164,7357.90625,5300.581543,5848.641602,9904.828125,0.213338077,0.264678419,5779.442871,6719.826172,7328.120117,12195.10352,0.637803376,0.716903925,0.407194704,0.030582489,3.874236667,0.360598385,0.390123636,0.353566259,Extrapolated,Benchmark,Market,Regular,,,1.044540882,0.130314559,0.083198383,0.055610996,-0.313664854,-2.1991E-16,0.338511817,0.645634571,0.63789136,0.600879729,0.544038832,0.848794937
MOZ,Mozambique,Metical,1994,5877.11084,6343.043457,15.409381,7.567568779,,1.134102106,6993.029785,7893.560547,5780.445801,6413.217773,10314.55957,0.227454141,0.275727212,6135.390625,7277.647461,8114.488281,12593.25586,0.66145891,0.77551347,0.407194704,0.030037643,6.038588333,0.352440894,0.381576955,0.34392792,Extrapolated,Benchmark,Market,Regular,,,0.979527533,0.140417933,0.110881358,0.064784758,-0.29561165,0,0.324113756,0.60783147,0.60268323,0.616765022,0.560479224,0.774891436
MOZ,Mozambique,Metical,1995,5868.828613,6499.891113,15.933452,7.674897194,,1.131798625,7056.212402,8093.040527,5789.277832,6629.129395,10855.88477,0.228096202,0.274887919,6272.658691,7003.756348,8153.193359,13058.41016,0.658632755,0.758904219,0.407194704,0.029431129,9.024333333,0.35449025,0.395795763,0.345652014,Extrapolated,Benchmark,Market,Regular,,,1.010951757,0.156404868,0.05347342,0.065991409,-0.286821514,-1.98461E-16,0.340026103,0.676903477,0.627945156,0.658946693,0.631166756,0.875300229
MOZ,Mozambique,Metical,1996,7067.333496,7127.114258,16.412893,7.933296204,,1.135570526,7680.469727,8633.691406,6981.995117,7320.877441,11230.11621,0.240930378,0.280590475,7199.736328,7559.469238,8584.919922,13547.70605,0.728775382,0.770337164,0.407194704,0.029260768,11.29375,0.429795355,0.464297384,0.442805111,Extrapolated,Benchmark,Market,Regular,,,1.00106132,0.130205959,0.048057374,0.07863611,-0.257960767,0,0.414941001,0.742293227,0.739219925,0.68537569,0.615006268,0.892964423
MOZ,Mozambique,Metical,1997,7899.477051,7667.182129,16.862385,8.179226875,,1.139355063,8207.549805,9223.586914,7718.394043,7831.08252,11839.52637,0.237723514,0.277045012,7997.806641,8179.629883,9292.634766,14169.97754,0.777552485,0.800875843,0.419967413,0.028785521,11.54358333,0.459208876,0.4936288,0.486525506,Extrapolated,Benchmark,Market,Regular,,,0.991785526,0.129744202,0.056287888,0.084320962,-0.262139022,4.54739E-07,0.4402396,0.771672803,0.793445051,0.653540671,0.572164237,0.911190629
MOZ,Mozambique,Metical,1998,8757.242188,8331.658203,17.295521,8.47538662,,1.143152118,8651.623047,9961.035156,8484.720703,8520.494141,12537.61719,0.241488621,0.277732104,8943.823242,8717.878906,10306.67871,14770.16016,0.835088253,0.853091121,0.41003716,0.028592179,11.87458333,0.465773016,0.509677827,0.507537901,Extrapolated,Benchmark,Market,Regular,,,0.952187061,0.153677925,0.063202828,0.084223703,-0.253291458,0,0.441107886,0.79976843,0.837367252,0.632356524,0.558919013,0.913620949
MOZ,Mozambique,Metical,1999,9122.898438,8754.887695,17.735992,8.76410675,,1.146961808,9152.445313,11278.60352,8835.929688,8948.925781,13366.68555,0.215292886,0.263993263,9692.105469,9249.381836,12143.77637,15526.95996,0.865779161,0.961635053,0.459265679,0.028191013,12.77511167,0.450862318,0.513390124,0.506907582,Extrapolated,Benchmark,Market,Regular,,60.55555556,0.954331696,0.237588093,0.068410657,0.084360398,-0.3446908,0,0.41804107,0.782552718,0.908720012,0.608334541,0.555433631,0.881878436
MOZ,Mozambique,Metical,2000,9141.441406,9076.681641,18.200656,9.050580025,,1.150784254,9177.329102,11155.89746,8920.364258,9100.888672,14762.58594,0.211156741,0.247692004,9840.615234,9318.254883,11889.9209,16933.62891,0.824518085,0.883129537,0.42636025,0.027251724,15.22725,0.429804415,0.483174294,0.473590106,Extrapolated,Benchmark,Market,Regular,,,0.931482077,0.217403889,0.07691709,0.105425484,-0.331228524,-3.87318E-08,0.407074321,0.730723379,0.705070667,0.572396815,0.540507853,0.819108844
MOZ,Mozambique,Metical,2001,10096.85742,10049.12793,18.691461,9.345324516,,1.156632423,9369.104492,11052.39746,9887.961914,10055.30566,15800.02832,0.193604439,0.203210309,11046.54199,9579.817383,11626.58301,17834.17969,0.884848833,0.82558614,0.503487289,0.028749879,20.70364083,0.373553395,0.412122279,0.405263633,Extrapolated,Benchmark,Market,Regular,,,0.849399567,0.167403415,0.082357712,0.154861927,-0.254022628,1.11593E-16,0.345410034,0.626794484,0.663810927,0.553937852,0.525578737,0.650003433
MOZ,Mozambique,Metical,2002,11303.95117,11784.75488,19.200021,9.638921738,,1.162510157,12540.90918,14437.4209,11095.76563,11855.45215,17281.82617,0.208253369,0.240375146,12066.3877,12788.12109,14855.40234,19181.86523,0.915878415,0.999568343,0.528306842,0.028192505,23.67795667,0.336776376,0.378642887,0.354379833,Extrapolated,Benchmark,Market,Regular,,,0.968903184,0.159969613,0.088914655,0.158348173,-0.376135677,2.16478E-16,0.322654758,0.655490191,0.490659712,0.558284581,0.51877588,0.739874899
MOZ,Mozambique,Metical,2003,12359.32227,12924.44238,19.721009,9.940045357,,1.168417931,13278.58789,15032.77539,12125.25098,13025.70801,18645.61328,0.269955546,0.294373155,12849.1543,13535.02734,15341.26758,20315.58594,0.930253923,0.984590709,0.411194682,0.029900864,23.7822675,0.356676519,0.384833038,0.358229816,Extrapolated,Benchmark,Market,Regular,,,0.927765787,0.134671152,0.091648139,0.150800079,-0.304885149,0,0.342656619,0.597968072,0.49860182,0.623713195,0.590242743,0.65046972
MOZ,Mozambique,Metical,2004,13461.52246,13543.83398,20.246287,10.20864773,,1.174355626,13907.89941,15507.98828,13195.68262,13629.68945,20306.78906,0.270075947,0.288415343,13862.14941,14198.0957,15740.22266,21302.56641,0.963296175,0.969633639,0.411194682,0.030818887,22.5813425,0.406326711,0.43180722,0.418057263,Extrapolated,Benchmark,Market,Regular,,66.66666667,0.921610117,0.117397323,0.098801911,0.183334187,-0.321143568,0,0.387382799,0.653282889,0.58303272,0.67948848,0.616018832,0.67830044
MOZ,Mozambique,Metical,2005,14846.49316,15024.87109,20.770013,10.48750591,,1.180323482,15156.01855,16948.9668,14846.49316,15024.87109,22415.49023,0.286897331,0.298410207,15024.87109,15156.01855,16948.9668,22415.49023,1,1,0.411194682,0.031118726,23.060965,0.41777426,0.4431023,0.437841743,Benchmark,Benchmark,Market,Regular,0.291442688,67.22222222,0.908727348,0.119332008,0.100001365,0.19699277,-0.322704226,-0.002349255,0.401299322,0.657203575,0.567484379,0.677051604,0.602255046,0.679292619
MOZ,Mozambique,Metical,2006,16333.84375,16121.78613,21.290952,10.75210667,,1.198586702,15829.74316,17648.38477,16209.48926,16200.25391,24749.17188,0.29479903,0.298535824,16329.42773,15951.62988,17777.46094,23589.4082,1.037326336,1.001109719,0.411194682,0.031750027,25.40077917,0.411875457,0.437762737,0.438012302,Extrapolated,Benchmark,Market,Regular,,69.44444444,0.875643015,0.112260051,0.101486303,0.185910717,-0.275300115,0,0.397921623,0.663089873,0.532271784,0.717121363,0.625507712,0.620930314
MOZ,Mozambique,Metical,2007,17777.48828,17559.00195,21.811326,11.0285511,,1.217132568,16909.41602,18775.77148,17489.0625,17586.95117,26239.18359,0.307673335,0.310851276,17518.49609,17146.30664,19043.71289,24820.98828,1.062067389,1.023468256,0.411194682,0.032345664,25.84034145,0.437438518,0.459466338,0.456908971,Extrapolated,Benchmark,Market,Regular,,67.22222222,0.862619698,0.106121629,0.098855391,0.191609591,-0.259206355,0,0.424464343,0.659040875,0.550652283,0.736655772,0.674235344,0.602878094
MOZ,Mozambique,Metical,2008,19315.54297,18890.79297,22.3329,11.29364204,,1.235965371,18645.79688,21129.70508,19201.4668,19024.20508,28021.29492,0.317210555,0.335708171,18715.16016,18714.37305,21428.45117,26362.40625,1.077602029,1.093762875,0.411194682,0.032431923,24.30064247,0.490403414,0.515117049,0.519916773,Extrapolated,Extrapolated,Market,Regular,,68.88888889,0.876527607,0.130565673,0.103581503,0.182402551,-0.29307735,0,0.475083282,0.700633556,0.620045517,0.861411512,0.714263439,0.63998729
MOZ,Mozambique,Metical,2009,20592.29297,19965.36133,22.858607,11.57670212,,1.255089521,19675.33008,22266.72266,20544.25781,20280.50195,28982.44531,0.334050655,0.354917586,19900.5957,19676.08398,22528.38867,27963.63086,1.088653803,1.092499852,0.411194682,0.033082712,27.51829996,0.459406167,0.470887661,0.47701174,Extrapolated,Extrapolated,Market,Regular,,71.11111111,0.863234997,0.127777562,0.106924921,0.162744626,-0.260682046,1.88028E-16,0.444972418,0.558061682,0.575933827,0.812541604,0.660690784,0.610136211
MOZ,Mozambique,Metical,2010,21724.31445,21373.01953,23.390765,11.85229015,,1.274509668,21213.19531,23674.1543,21691.00195,21720.68555,30054.49023,0.337174207,0.353346169,21248.33398,21167.89844,23894.72852,29511.65039,1.1082232,1.104770303,0.411194682,0.034447592,33.9600988,0.415794224,0.424571395,0.423991174,Extrapolated,Extrapolated,Market,Regular,,71.11111111,0.866521478,0.113300234,0.110114105,0.158935323,-0.248871163,0,0.404488284,0.500229591,0.504764127,0.673264325,0.585724235,0.532655418
MOZ,Mozambique,Metical,2011,23217.4668,22532.97656,23.929708,12.16183853,,1.274509668,23224.98633,26525.94531,23199.55469,22827.17188,32904.01563,0.331942677,0.370104104,22766.53516,23181.62695,26841.23438,31864.0957,1.123008847,1.173697591,0.411194682,0.034024753,29.06759993,0.550043643,0.552740395,0.561757326,Extrapolated,Extrapolated,Market,Regular,,72.22222222,0.900183499,0.144606605,0.117243782,0.159269452,-0.306571633,-0.014731672,0.535905129,0.571714647,0.658597188,0.633475661,0.564838469,0.600977242
MRT,Mauritania,Ouguiya,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,Ouguiya,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,Ouguiya,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,Ouguiya,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,Ouguiya,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,Ouguiya,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,Ouguiya,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,Ouguiya,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,Ouguiya,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,Ouguiya,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,Mauritania,Ouguiya,1960,1029.542969,977.5756226,0.982293802,,,1.214264989,757.0429077,1005.688782,926.2390137,890.3557739,1537.92627,,,1167.712036,831.9719238,985.2977905,2055.415283,,,0.605201364,,49.36991068,0.139261082,0.141446754,0.147147357,Extrapolated,Extrapolated,Market,Regular,,,0.426472813,0.279265761,0.42379728,0.10246136,-0.274225354,0.042228151,0.170508533,0.148101404,0.107816374,0.163033113,0.129602075,0.221489921
MRT,Mauritania,Ouguiya,1961,966.3067627,850.6710815,0.994992512,,,1.217083335,536.5693359,974.7807007,875.0852051,785.7692871,1808.393188,,,1081.144531,434.7736816,743.4921875,2455.959717,,,0.605201364,0.030258534,49.36991068,0.217942283,0.188700736,0.21014975,Extrapolated,Extrapolated,Market,Regular,,,0.164270565,0.557684481,0.518588066,0.121741548,-0.412153423,0.049868722,0.577380705,0.152895841,0.104084752,0.169913948,0.133705392,0.225554466
MRT,Mauritania,Ouguiya,1962,1057.78186,936.0126343,1.008122864,,,1.219908357,549.8965454,1085.665283,954.9120483,875.8081055,2149.814941,,,1184.664551,426.8104858,801.559021,2954.732178,,,0.605201364,0.031213362,49.36991068,0.202431917,0.180264398,0.196546093,Extrapolated,Extrapolated,Market,Regular,,,0.140164703,0.611742139,0.487708628,0.109152958,-0.411411852,0.062643431,0.540141103,0.157512339,0.105376201,0.177806228,0.142516196,0.231296033
MRT,Mauritania,Ouguiya,1963,1080.388306,991.5064697,1.021698044,,,1.222739816,705.0632324,1034.119995,975.8656616,932.2072754,2307.445068,,,1222.486328,715.7796631,941.489563,3193.509277,,,0.605201364,0.03835699,49.36991068,0.17105414,0.167566553,0.175414249,Extrapolated,Extrapolated,Market,Regular,,,0.32404986,0.352986664,0.432287544,0.19873257,-0.369398564,0.061341934,0.244511772,0.160093766,0.1159891,0.162857682,0.145091861,0.237515748
MRT,Mauritania,Ouguiya,1964,1624.446655,1512.394409,1.035832337,,,1.22557795,1007.350647,1199.158081,1466.304077,1422.237061,2357.6875,,,1882.160645,1126.295776,1177.276855,3270.27124,,,0.605201364,0.040772371,49.36991068,0.149858087,0.151905268,0.156611949,Extrapolated,Extrapolated,Market,Regular,,,0.440341413,0.134863213,0.267944634,0.297824383,-0.240057498,0.09908393,0.165028832,0.162656845,0.124926419,0.164278433,0.149592146,0.242278934
MRT,Mauritania,Ouguiya,1965,1923.962524,1779.693604,1.050544204,,,1.228422642,1271.954956,1455.400513,1739.651855,1674.093872,2426.595703,,,2200.896484,1441.077759,1441.664429,3345.456299,,,0.605201364,0.0382495,49.36991068,0.14539063,0.148150057,0.15395166,Extrapolated,Extrapolated,Market,Regular,,,0.52368319,0.109578989,0.236103892,0.260326385,-0.210879341,0.081186868,0.155650156,0.167283107,0.122634797,0.175999194,0.157251373,0.245035037
MRT,Mauritania,Ouguiya,1966,1916.978271,1784.887939,1.065852985,,,1.232866287,1251.440552,1432.030396,1739.276855,1693.238892,2494.129883,,,2227.756104,1413.688477,1415.77771,3421.78418,,,0.605201364,0.036377028,49.36991068,0.152972147,0.155744135,0.159978703,Extrapolated,Extrapolated,Market,Regular,,,0.513553679,0.106653519,0.225527212,0.276091516,-0.20558618,0.083760262,0.164406616,0.174953193,0.126934442,0.174525395,0.162094072,0.253995985
