iso,year,pop_thous,gdp_pcap_thous2005usd,cons_price_ns,ns_usd_p1000cal,cons_exp_ns,ns_cal_pcap_day_thous,ns_share,cons_price_s,s_usd_p1000cal,cons_exp_s,s_cal_pcap_day_thous,Tot_cal,s_share,Status
lbn,2009,4247,8.37331365,95081.81768,1119.255508,464569383.7,0.267760321,0.196459591,60746.30383,22.63270972,38423098.65,1.095167903,1.362928224,0.803540409,Do not include
lbn,1997,3093,6.819132169,421077.0391,1107.980001,1083582281,0.866277808,0.418104554,32238.72009,16.57580479,22561327.89,1.205638893,2.071916701,0.581895446,Do not include
khm,2009,14144,0.750115701,336933.2182,1106.003967,1216737084,0.213095828,0.138351334,773473.4736,315.1486185,2159247063,1.32715552,1.540251348,0.861648666,Do not include
khm,2003,12934,0.503534433,460240.5878,1104.202731,1344775379,0.257973569,0.165882794,483917.8294,204.0378727,1249503448,1.297182111,1.55515568,0.834117206,Do not include
lbn,1999,3157,6.889555665,386016.3207,1100.143872,977851879.5,0.771358278,0.389876305,37211.15105,18.25520757,25392263.52,1.207110965,1.978469243,0.610123695,Do not include
mng,2014,2940.11,3.880355507,600103.4978,1096.018256,884738817.1,0.752213026,0.407114146,253474.0295,128.0056396,150480869.8,1.095458035,1.847671061,0.592885854,Do not include
lbn,2001,3358,6.818342709,383134.2875,1080.137152,969649922.9,0.732423899,0.382009132,87715.44366,42.47746409,61688321.99,1.184870316,1.917294215,0.617990868,Do not include
mng,2011,2754,3.061951801,487295.3741,1075.342064,747448761.6,0.691477403,0.368930596,189620.9057,89.96454497,106964245.4,1.182797624,1.874275027,0.631069404,Do not include
col,2010,46445,6.179743335,855895.4322,1057.498842,17214420877,0.960241971,0.550835554,121820.876,89.52537454,1188343707,0.783004201,1.743246172,0.449164446,Do not include
lbn,2011,4478,8.658374871,935091.6169,1055.907266,945216507.4,0.547682123,0.981793654,1625.558851,26.89315926,446426.4437,0.010156197,0.55783832,0.018206346,Do not include
cog,2000,3126,2.466899374,937097.8278,1051.619413,1153247913,0.961130247,0.8649399,8101.540563,17.45419641,2988856.594,0.150080194,1.111210441,0.1350601,Do not include
irq,2009,30163,3.679689824,150618.5321,1030.973655,1861000234,0.163957566,0.093990774,158535.3299,53.47178688,930402675.2,1.580443063,1.744400629,0.906009226,Do not include
lbn,2000,3235,6.813807141,363802.2148,1028.446872,937295625.6,0.771840528,0.392231714,67232.03197,33.11311575,46761679.8,1.195977218,1.967817746,0.607768286,Do not include
lbn,1998,3114,7.016480695,354342.2198,1022.91522,891992301.3,0.767202471,0.384370578,42298.658,20.55950291,28714635.34,1.228794397,1.995996868,0.615629422,Do not include
pry,1995,4802,2.537168594,992934.0585,1014.928791,2425700108,1.363598501,0.663953463,144016.0259,131.0334455,158505917.7,0.69015764,2.053756141,0.336046537,Do not include
khm,2000,12223,0.426029663,330283.5047,1011.650899,867450179.8,0.19219549,0.124470522,476112.7298,190.818057,1150900029,1.351908988,1.544104478,0.875529478,Do not include
tur,1987,51168,6.359173758,258961.0062,830.2355233,17956840341,1.158076645,0.33534876,175161.2067,79.20427168,3395270107,2.295273373,3.453350018,0.66465124,Include
col,1999,39234,4.766812488,679191.1314,972.411232,11958635538,0.858768708,0.493485294,157484.8785,99.62753734,1257560545,0.88144264,1.740211348,0.506514706,Do not include
lbn,2010,4341,8.850409262,821603.9541,969.5983382,798910246.7,0.520024109,0.988056408,608.8752232,15.35519264,152937.7187,0.006286033,0.526310142,0.011943592,Do not include
col,1998,38568,5.061931123,625957.097,955.5148689,11599195652,0.862323937,0.496171587,117929.7189,76.12243492,938326239,0.875631157,1.737955094,0.503828413,Do not include
tur,1985,49178,5.647167725,164547.1076,576.6269478,11544613525,1.115374566,0.324615708,115007.8993,51.28188141,2136140616,2.320610007,3.435984573,0.675384292,Include
tur,1986,50187,5.921832766,204977.7663,683.3420484,13735243507,1.097271547,0.325286813,159167.7813,70.85067381,2953894248,2.275971701,3.373243248,0.674713187,Include
col,2011,47079,6.498253471,751916.8246,937.9692393,15407598608,0.955930385,0.536464554,136357.2634,95.49633119,1355423357,0.825977438,1.781907823,0.463535446,Do not include
che,2011,7915,75.00509233,1231.771949,1.685644309,6880395.514,1.412874809,0.593425701,629.3110579,0.462380123,1293064.511,0.968004223,2.380879032,0.406574299,Do not include
lbn,1990,2703,4.271946724,360995.1104,827.5833042,966393851.8,1.183596106,0.498103952,25239.25739,15.05150358,17709900.15,1.192606895,2.376203001,0.501896048,Include
col,2012,47704,6.672458578,722633.3457,922.2811339,15779169577,0.982591851,0.546225221,121958.2121,87.64489743,1245707445,0.816284898,1.798876749,0.453774779,Do not include
mli,2014,16934.21,0.871673703,84336.42927,643.5057064,1644935722,0.413560188,0.175720284,104626.2781,39.62553611,475143067.2,1.939954036,2.353514224,0.824279716,Include
che,1990,6674,64.7437999,4810.589469,8.448125016,29059944.91,1.412067274,0.600207991,1099.901686,0.817923526,1874042.74,0.940562641,2.352629915,0.399792009,Do not include
che,2009,7743,73.19704742,1466.501905,1.974830511,7864861.25,1.409156127,0.600397396,748.6452544,0.55950238,1483039.388,0.937882913,2.34703904,0.399602604,Do not include
lbn,1989,2677,3.408938357,234711.7848,536.0627098,590987695,1.128292251,0.480911169,18858.75534,10.86987431,12934933.03,1.217862973,2.346155224,0.519088831,Include
che,2003,7289,67.84754657,2091.794033,2.565263334,9391839.507,1.37612503,0.586888951,1249.668443,0.902208888,2325073.504,0.968654212,2.344779242,0.413111049,Do not include
dnk,2006,5441,60.85104482,3367.690699,5.209225759,12211050.29,1.180343057,0.504460068,530.2239147,0.31896394,734468.6959,1.159471592,2.339814649,0.495539932,Do not include
che,1992,6814,62.80534727,1995.288194,2.696541712,9102634.962,1.357266064,0.580632566,527.1432557,0.37322629,909966.7493,0.980298419,2.337564483,0.419367434,Do not include
che,2002,7242,68.26085641,2336.071937,3.105612308,11174210.48,1.36118835,0.583009131,895.0566971,0.640230454,1647620.268,0.973574998,2.334763348,0.416990869,Do not include
irq,2011,31837,4.055106901,103829.8508,837.1679099,1781727719,0.183148667,0.105870461,192704.8704,65.47666004,1176903678,1.546783036,1.729931703,0.894129539,Do not include
che,2000,7166,67.98061654,2170.751154,3.27173989,11057106.7,1.292090886,0.553962306,898.9417065,0.599831043,1632236.241,1.04036183,2.332452716,0.446037694,Do not include
dnk,2007,5468,61.10113122,3037.772515,4.506107922,11169154.52,1.241930635,0.532918953,631.8514749,0.403165839,875857.6262,1.088499965,2.3304306,0.467081047,Do not include
lux,2012,524,103.7620593,3722.949295,5.082541508,1176608.359,1.210394228,0.522526183,1467.61756,0.914937244,193545.8245,1.106033671,2.316427899,0.477473817,Do not include
che,2010,7831,74.54769223,1600.754084,1.93481598,7744545.966,1.400380994,0.604928924,663.1633469,0.500903134,1309425.911,0.914570298,2.314951292,0.395071076,Do not include
lux,2008,487,108.9452222,4249.16636,4.686934422,1002957.097,1.203847993,0.521011882,1446.04922,0.89453688,175982.2405,1.106748052,2.310596045,0.478988118,Do not include
che,1989,6618,62.97746117,4852.969301,7.86336218,27005773.8,1.421767947,0.615330314,1757.285346,1.359457793,2918728.692,0.888808853,2.3105768,0.384669686,Do not include
cog,1994,2648,2.485695949,927683.1673,793.0504995,869357818.5,1.134192774,0.917170061,6563.021477,23.42917997,2319488.817,0.102429334,1.236622108,0.082829939,Do not include
pry,2017,6867.06,4.012403688,475019.1474,791.4025993,1626181975,0.819800095,0.46314449,378822.339,208.3361964,496223486,0.950274068,1.770074163,0.53685551,Do not include
lux,2009,498,101.8951939,3182.707531,4.070084386,849752.2182,1.148594378,0.498436269,1436.184742,0.850648651,178712.775,1.155801287,2.304395665,0.501563731,Do not include
che,2007,7565,75.00580135,1607.50167,2.042010395,7726334.312,1.370293982,0.594914199,802.4673217,0.590825992,1522186.361,0.933053264,2.303347246,0.405085801,Do not include
che,1988,6571,60.79500964,4451.9703,6.675377804,22750088.08,1.420963428,0.61753754,886.5259387,0.685470632,1446843.427,0.880052034,2.301015462,0.38246246,Do not include
cog,1995,2721,2.51541412,775582.2451,754.5789083,887203697.2,1.183851626,0.895530573,7009.821453,19.43771928,2666077.576,0.13810394,1.321955566,0.104469427,Do not include
pry,2004,5793,2.654798557,922109.33,747.3889298,1386085088,0.877095408,0.513479541,665102.9739,402.5985355,707446146.7,0.831045499,1.708140907,0.486520459,Do not include
gin,2002,9046,0.618285477,571396.8233,744.3089523,1662168423,0.676351312,0.466880751,397639.7224,262.2626814,668769837.6,0.772308354,1.448659666,0.533119249,Do not include
cog,1996,2798,2.602551076,693393.1322,736.2317588,801049602.9,1.065379381,0.923947011,8928.605513,33.58669612,3008024.505,0.087694733,1.153074114,0.076052989,Do not include
dnk,2008,5496,60.47858519,3607.933268,5.224480163,11784337.46,1.124404299,0.488684175,968.9317764,0.565013104,1333464.827,1.176477039,2.300881338,0.511315825,Do not include
lux,2013,530,106.3363178,3777.784244,5.244479572,1221806.406,1.204290514,0.524293912,1352.622168,0.849610777,179590.726,1.092685448,2.296975962,0.475706088,Do not include
mng,2001,2420,1.632371616,287693.659,726.6908571,429212687.8,0.66867429,0.371639988,74863.83261,35.67205869,35623544.69,1.130578512,1.799252802,0.628360012,Do not include
che,2004,7345,69.19949951,1966.971588,2.510350498,9092640.123,1.351048612,0.588945184,928.425296,0.673546457,1702738.913,0.942965581,2.294014193,0.411054816,Do not include
che,2014,8206,76.24929137,1512.456176,1.893291126,7696285.227,1.357186022,0.591883179,996.7273841,0.730468002,2047450.677,0.935810416,2.292996438,0.408116821,Do not include
col,1997,37901,5.121830046,449239.6193,702.3623645,8373458755,0.86178736,0.493788631,100403.6776,64.04837409,782785137.5,0.883468214,1.745255574,0.506211369,Do not include
che,2006,7482,72.84266127,1657.355485,2.195672309,8175783.455,1.363487896,0.594820783,617.2308622,0.454895141,1153809.683,0.928778841,2.292266737,0.405179217,Do not include
che,1991,6740,63.52268191,2452.005153,3.068041239,10272200.91,1.360973131,0.594868834,558.8274923,0.410285749,935541.77,0.926881021,2.287854152,0.405131166,Do not include
che,2017,8455.8,77.41570907,1332.938327,1.999278333,7947831.121,1.288035415,0.563490185,794.9375523,0.544459638,1676674.343,0.997781534,2.285816949,0.436509815,Do not include
lux,2011,516,105.7435398,3319.05647,4.543313737,1025017.012,1.1978868,0.524174624,1139.118578,0.711742345,145764.8323,1.087395136,2.285281936,0.475825376,Do not include
che,2008,7653,75.7408954,1786.503341,2.067061001,8108088.119,1.404237572,0.615649745,847.6208992,0.65752086,1610156.809,0.87666579,2.280903362,0.384350255,Do not include
che,1998,7114,64.78585553,2058.506174,2.965247826,9921155.83,1.288530045,0.565143878,650.5371998,0.443518152,1141824.176,0.991473498,2.280003543,0.434856122,Do not include
nic,1988,3960,1.208710363,346226.9419,674.3194549,496407009.9,0.509312301,0.354964077,158133.007,72.48121385,96961019.01,0.925515428,1.434827729,0.645035923,Do not include
mng,2005,2527,2.07865731,279461.3335,667.5488466,369641822.8,0.600343685,0.344117629,39883.98426,18.20752943,19216226.56,1.144244895,1.74458858,0.655882371,Do not include
che,2012,7997,74.98283378,1393.007293,1.826882992,7368970.042,1.381898349,0.607854307,758.3375727,0.578327424,1504935.188,0.891505547,2.273403896,0.392145693,Do not include
gin,2003,9205,0.614896964,569466.398,665.7649536,1583328870,0.707837462,0.48778892,380637.0632,261.4395219,652887689.1,0.743276808,1.45111427,0.51221108,Do not include
mng,2004,2496,1.96214186,255168.4624,665.430828,380899260.3,0.628303916,0.358255569,80012.52617,37.32998588,38276674.32,1.125482965,1.753786881,0.641744431,Do not include
lux,2010,508,104.7489701,3193.00205,4.256948397,920181.9655,1.165785784,0.513590572,1268.01668,0.775989507,158860.5718,1.104088016,2.2698738,0.486409428,Do not include
mng,2002,2443,1.693537986,224126.9485,652.2323924,346244087.8,0.595338092,0.335359074,69415.1765,31.26949631,32898637.06,1.179887742,1.775225834,0.664640926,Do not include
gin,2004,9380,0.617303781,592799.5827,651.7250981,1631789301,0.731314075,0.501646912,167417.6146,115.2205042,286594873.3,0.726512253,1.457826328,0.498353088,Do not include
pry,2016,6777.87,3.898424776,345362.3573,647.0532722,1270547335,0.793715228,0.460755995,308951.9343,164.512111,378061992.1,0.928921562,1.72263679,0.539244005,Do not include
mng,2003,2469,1.793081329,210999.2895,646.2569424,352604250.3,0.605436176,0.345106547,93321.10363,42.66507603,44174566.42,1.148909491,1.754345667,0.654893453,Do not include
isr,2010,7420,31.50039458,2497.004023,5.59514082,14206622.06,0.937525385,0.413578658,1826.403778,0.912450477,3285040.706,1.329335746,2.266861131,0.586421342,Include
lux,2007,476,112.9076134,2766.540324,3.971308121,808796.612,1.17221135,0.517284296,1181.894411,0.727886821,138334.8903,1.093875907,2.266087257,0.482715704,Do not include
che,1996,7060,61.93679197,1762.29902,2.53425982,8592103.81,1.315681633,0.580874744,496.9755379,0.352892206,863280.2035,0.949318949,2.265000582,0.419125256,Do not include
lbn,1988,2669,5.94130785,283060.6833,658.3263775,677878670.9,1.056986096,0.46740808,18046.5961,10.14383789,11901765,1.204391363,2.261377459,0.53259192,Include
mdg,2008,19927,0.533705845,296208.2919,634.3526054,2245056336,0.486588376,0.333492268,304081.9186,157.6065102,1114782368,0.972481063,1.459069439,0.666507732,Do not include
gin,2001,8895,0.597700937,516263.3529,632.5742117,1344991940,0.654891543,0.456652563,276302.8699,177.4625866,448959048.5,0.779221819,1.434113362,0.543347437,Do not include
col,1996,37236,5.040400579,429713.539,626.7674157,7338192903,0.861443558,0.493978842,95736.41498,59.64795592,715382987.5,0.882444004,1.743887562,0.506021158,Do not include
mdg,2010,21080,0.486249978,306386.9607,626.6026624,2600325857,0.539351719,0.357392116,351755.5856,189.6129784,1414831369,0.969779834,1.509131553,0.642607884,Do not include
che,1997,7090,63.11799894,2125.108444,2.886964976,9637295.351,1.289954982,0.571483109,660.1529074,0.45655675,1142807.201,0.967250807,2.257205789,0.428516891,Do not include
mdg,2009,20496,0.496526452,307841.64,625.2951391,2545620282,0.544185033,0.35757217,366482.3145,197.6988407,1446016769,0.977703635,1.521888668,0.64242783,Do not include
col,1995,36574,5.028259579,435913.7281,620.9503901,7196380356,0.868144224,0.500947059,83009.92367,52.33795753,604266841.9,0.864861707,1.733005931,0.499052941,Do not include
che,1993,6890,62.03432259,2159.575442,2.98923462,10004131.29,1.330783148,0.590071442,545.8416664,0.396777279,922507.1728,0.92450842,2.255291568,0.409928558,Do not include
che,2013,8078,75.60575028,1520.005881,2.004582066,8095424.488,1.369679868,0.607342929,786.8375038,0.59951868,1565301.308,0.885520287,2.255200155,0.392657071,Do not include
isr,2008,7107,30.75236831,2095.483953,5.101853585,12869680.76,0.972435049,0.431229454,2381.013397,1.230403043,4093698.573,1.28259424,2.255029289,0.568770546,Include
che,2005,7409,70.73885713,1686.990116,2.2353582,8065798.285,1.334282444,0.591953146,508.8128355,0.371830493,924842.8315,0.919751432,2.254033876,0.408046854,Do not include
lux,2006,466,106.4380962,3489.109795,4.588173526,946173.1445,1.212416956,0.538559975,851.9886368,0.547578572,96751.65785,1.038802987,2.251219943,0.461440025,Do not include
che,1995,7017,61.98162122,1685.48613,2.470909977,8328350.334,1.316005552,0.585128064,640.9946069,0.459865577,1098995.953,0.933084232,2.249089784,0.414871936,Do not include
isr,2012,7644,32.86393475,2845.160067,5.776997751,15874612.12,0.984889214,0.439992058,1977.841948,1.039035187,3633963.226,1.253535766,2.23842498,0.560007942,Include
che,1994,6960,62.19017763,1949.467511,2.746860379,9058321.472,1.298102661,0.580991157,547.9756719,0.389337902,925958.4381,0.936187215,2.234289876,0.419008843,Do not include
isr,2011,7542,32.58676464,2522.161637,5.430464438,14288040.68,0.955776419,0.42783273,1485.938114,0.763449073,2686363.52,1.278219142,2.233995561,0.57216727,Include
che,2015,8296.77,76.420655,1414.898642,1.988130083,7979558.899,1.325354853,0.595155832,1008.84154,0.745399428,2035074.611,0.901549061,2.226903914,0.404844168,Do not include
mng,2000,2397,1.600768743,298863.1761,572.524256,360100581.3,0.718900909,0.404708744,77460.12808,38.9603934,36044597.56,1.057440522,1.776341431,0.595291256,Do not include
nor,2009,4836,88.12721276,4727.233139,7.855485009,15275854.7,1.101674655,0.495400387,1274.825138,0.753981545,1493426.326,1.122131956,2.223806611,0.504599613,Do not include
che,1999,7137,65.67147435,1949.32428,2.826382687,9132296.835,1.24033927,0.557829859,609.2642695,0.410300592,1050845.463,0.983168938,2.223508208,0.442170141,Do not include
nor,2008,4778,90.73124904,3964.518577,6.314317806,12392290.7,1.125346193,0.507146309,1261.164623,0.764432647,1457971.81,1.093631198,2.218977391,0.492853691,Do not include
nor,2010,4891,87.73889853,4450.835505,7.129307541,14307664.72,1.124167117,0.507965435,1321.749656,0.802337046,1559695.077,1.088910859,2.213077976,0.492034565,Do not include
pry,2005,5904,2.660461237,718771.3206,560.0732402,1000206796,0.828716078,0.503100271,307238.279,178.7110937,315217775.6,0.818502432,1.64721851,0.496899729,Do not include
nor,2005,4624,88.48079545,4828.713997,7.75588047,14432685.29,1.102567901,0.498263587,1270.272935,0.756967343,1418435.687,1.110252643,2.212820544,0.501736413,Do not include
nor,2006,4669,89.72678613,4479.417462,7.357897349,13803268.27,1.100807717,0.497625907,1293.093438,0.768693956,1455814.11,1.111311272,2.212118989,0.502374093,Do not include
